layer	pc1_var	pc2_var	silhouette	between_centroid_std_pc1	between_centroid_std_pc2
2	0.3493036925792694	0.173651322722435	-0.17452190816402435	2.1217266418726237	2.5678609027261037
3	0.25639480352401733	0.16740062832832336	-0.16381531953811646	1.776840011393935	3.2130598947610536
4	0.186161071062088	0.1556573063135147	-0.10375159978866577	2.0691423223313494	5.135532599078706
5	0.146218940615654	0.13480649888515472	-0.10575053095817566	2.5032739510361526	4.483332731518099
6	0.14474275708198547	0.1306038498878479	0.027262872084975243	10.311726058282021	4.444495522615281
7	0.12951454520225525	0.11406344920396805	0.030515670776367188	9.7879091180712	10.829647487890128
8	0.1327713280916214	0.12275122106075287	0.06662441045045853	15.817560188981641	10.114287878882209
9	0.34673550724983215	0.08668220788240433	-0.010146434418857098	34.25903766494607	14.980189613611028
10	0.30072152614593506	0.0887860357761383	0.08893073350191116	39.77794011546709	21.110497329014738
11	0.2917097508907318	0.09259640425443649	0.09585066139698029	52.78509024167006	27.801909905418672
12	0.26909297704696655	0.12307149171829224	0.10584048181772232	62.08102286941687	40.33275431651468
13	0.26791152358055115	0.13120995461940765	0.11037508398294449	102.49876740274173	60.19924374724653
14	0.2440451830625534	0.14129213988780975	0.1035168245434761	114.32152864085631	68.5646747410276
15	0.23622170090675354	0.1277237981557846	0.10937687754631042	149.04237415042485	84.67568429581287
16	0.26962780952453613	0.1287398338317871	0.07752583175897598	206.2538369989093	148.42501740166017
17	0.21821355819702148	0.13053515553474426	0.02176486700773239	257.7958587244065	124.46899369826107
18	0.19895198941230774	0.13343876600265503	0.062033455818891525	298.89864807615646	201.52683253960046
19	0.1685778647661209	0.13337472081184387	0.05901549756526947	296.36487265209087	324.10032500737833
20	0.1601588875055313	0.15262563526630402	0.05928971990942955	332.10220530125457	444.5291723951902
21	0.1794176548719406	0.11982094496488571	0.02558569610118866	528.6794148201644	579.6572239502536
