layer	pc1_var	pc2_var	silhouette	between_centroid_std_pc1	between_centroid_std_pc2
2	0.3206944465637207	0.10749898105859756	0.04041729122400284	0.7335319669268678	0.39193796618800547
3	0.28051573038101196	0.11674464493989944	0.07792194932699203	0.7432180831452082	0.5015646681634276
4	0.27008354663848877	0.1169269010424614	0.07757759839296341	0.7434324345519862	0.5114489623962643
5	0.19524136185646057	0.1189257800579071	0.07907263189554214	0.7416366833998921	0.6058174275364903
6	0.14617396891117096	0.09554416686296463	0.1600584238767624	1.0158760162827247	0.8211070661480827
7	0.2040705382823944	0.10290996730327606	0.08819547295570374	1.508181826936249	0.8189003277421053
8	0.20893338322639465	0.13186950981616974	-0.0071906642988324165	1.4367806477676681	0.5707406690642948
9	0.20012259483337402	0.12369284778833389	0.009430871345102787	1.4557569551935117	0.5395100721071429
10	0.20976562798023224	0.12076526135206223	0.03429143503308296	1.5731103913053037	0.7054114936680407
11	0.23439732193946838	0.10815460234880447	0.10384395718574524	1.781901690605734	0.9872933270665601
12	0.22907055914402008	0.10309380292892456	0.12583059072494507	1.5297685356228983	0.8019419482935596
13	0.22825393080711365	0.10276633501052856	0.11604275554418564	1.510426583958473	0.7472292331066336
14	0.22190266847610474	0.10163361579179764	0.0713418498635292	1.4826702452821325	0.5479948331319818
15	0.24220886826515198	0.09966699033975601	0.11020942032337189	1.454410281857742	0.7606298182165552
16	0.23223894834518433	0.11436304450035095	0.12617918848991394	1.535156188395798	0.9140630283173445
17	0.2242577075958252	0.13144166767597198	0.0528203547000885	1.3590192825915044	0.5847766296974791
18	0.2174123078584671	0.1130823940038681	0.11163298785686493	1.5425222868711723	0.9061843795975335
19	0.22167080640792847	0.12796352803707123	0.06804195791482925	1.651109359731132	0.8322696451333614
20	0.21977832913398743	0.17254620790481567	0.041028160601854324	1.7131952702241593	0.9146023641621789
21	0.25057071447372437	0.1448136568069458	0.021462665870785713	2.152520162695983	1.214330069219117
22	0.289438396692276	0.12192071974277496	0.03707931935787201	3.0095356171431527	1.7903425995619535
23	0.346486896276474	0.10933676362037659	0.09064054489135742	3.5825015371671824	2.1191883914594203
24	0.3200051784515381	0.1359630823135376	0.14727941155433655	4.443834407103149	2.969140360710784
25	0.3070777654647827	0.1432301551103592	0.1848713755607605	5.191445644450854	3.422595125235604
26	0.2932569682598114	0.1550837755203247	0.11539393663406372	5.586684892298654	3.535346689537355
27	0.3460736572742462	0.11999958008527756	0.10063862055540085	6.533463100137191	3.428199433052355
28	0.3321716785430908	0.12016744911670685	0.1118178591132164	5.391307651284147	2.7546871291390533
29	0.2968897819519043	0.1160379946231842	0.12726975977420807	4.927349163017882	2.488244218445522
30	0.3163742125034332	0.10301119089126587	0.14333093166351318	5.791370768194401	2.6170174450342407
31	0.3490191102027893	0.08500925451517105	0.19368425011634827	8.177809320238397	3.8868018182457313
32	0.3529362082481384	0.10238196700811386	0.20973636209964752	10.074893579133008	5.302418173516466
33	0.35278427600860596	0.10625839978456497	0.2433808445930481	11.736916695009596	6.318024828104407
34	0.3600633144378662	0.1265089213848114	0.26928019523620605	13.646549005209907	7.855266904000431
35	0.34779995679855347	0.1262936294078827	0.2936723530292511	12.714400846775492	7.226737519237642
36	0.337714284658432	0.13537047803401947	0.28634506464004517	12.605334225422748	7.682628230530892
37	0.3220215439796448	0.1507149189710617	0.2833893895149231	12.8340301054022	8.519192491083038
38	0.30880603194236755	0.16153773665428162	0.29444003105163574	13.208553138625952	9.312698541419286
39	0.2577004134654999	0.18337546288967133	0.40617048740386963	17.197564655807124	14.164785003509138
40	0.2970748543739319	0.18840686976909637	0.4027380049228668	18.528002713427227	14.271304694410862
41	0.2759767770767212	0.1848638653755188	0.3953859508037567	16.552524375531636	13.016630404826275
42	0.28512558341026306	0.19492994248867035	0.3968929648399353	17.152898402784118	13.599789039080681
43	0.29405447840690613	0.19654108583927155	0.3790418207645416	16.234489711048894	12.728299096633027
44	0.29526373744010925	0.18698425590991974	0.39284875988960266	17.276542774258708	13.230119333190613
45	0.3067435026168823	0.19190365076065063	0.3672132194042206	17.476845688216518	13.296538224996143
46	0.3029150366783142	0.1957722157239914	0.3699173331260681	17.4066673939752	13.452296902967822
47	0.34665387868881226	0.2017839550971985	0.39322930574417114	19.50215226637855	14.313853303551316
48	0.3361135721206665	0.20226500928401947	0.39647340774536133	18.890828314005304	14.222116505688346
49	0.3287486135959625	0.20382389426231384	0.3879765272140503	17.869089698001115	13.66417804263633
50	0.32496729493141174	0.1991199105978012	0.3967588543891907	17.196836286473925	13.06882137444577
51	0.3356687128543854	0.2039133459329605	0.3993763029575348	19.1167500015466	14.5251346674054
52	0.32430073618888855	0.21156759560108185	0.40654122829437256	18.99422030294765	15.045222126101772
53	0.32555705308914185	0.21127203106880188	0.3986137807369232	18.347484491613837	14.50907038552177
54	0.30465787649154663	0.2124301791191101	0.4149015247821808	19.345052742971788	15.745643397389975
55	0.3035140335559845	0.2119322121143341	0.4122307002544403	21.037092902404158	17.14997776086476
56	0.30984118580818176	0.20954273641109467	0.4023493528366089	22.54235035261822	18.043537149305596
57	0.31096088886260986	0.21049590408802032	0.3918272852897644	27.297023719736245	21.788425721796706
