condition	n_rows_kept	n_faces_kept	hidden_to_face_acc	hidden_to_face_macroF1	majority_baseline	uniform_baseline	hidden_to_quadrant_acc	face_to_hidden_top5_weighted_eta2	face_to_hidden_top5_eta2_norm	face_centroid_r2_full_hidden	quadrant_centroid_r2_full_hidden	face_gain_over_quadrant_pp
intro_none	97	8	0.7216494845360825	0.6272120650061827	0.18556701030927836	0.125	0.9916666666666667	0.5855569633588151	0.7584289316842158	0.6086112968786168	0.5755401725117886	3.307112436682824
intro_pre	84	9	0.7142857142857143	0.6846226254828406	0.20238095238095238	0.1111111111111111	1.0	0.5361972702594759	0.7835108131345992	0.5728338243345326	0.4954830186727911	7.735080566174146
intro_lorem	96	8	0.625	0.47672061201472965	0.1875	0.125	1.0	0.5804193858265456	0.7840943493120887	0.6038735489193532	0.5792071534798438	2.4666395439509436
intro_custom	81	8	0.8024691358024691	0.6968816803037003	0.18518518518518517	0.125	0.975	0.6107208768843595	0.8382267325726095	0.6317633217964049	0.5379006187014297	9.386270309497524
