first_word	n	warmth	energy	confidence	playfulness	empathy	technicality	positivity	curiosity	approval	apologeticness	decisiveness	wryness	wetness	surprise	anger	frustration	hatefulness	sadness	hope	aggression	exhaustion
(´｡・‿・｡`)	17	0.22165826531086047	0.10384982848778274	0.1315773040055899	0.04437774231061127	0.17359260365395096	-0.15183069159670415	0.28487742534812144	0.0637822066239464	0.2501533103939347	-0.07862899848193085	-0.04144527269116772	-0.22857758997518973	-0.023911532245131945	0.02211800066878751	0.017315805674947757	-0.022299985996835765	-0.12594102309529562	-0.14913513911488446	0.2932048659956327	0.01286507159364044	-0.032026261048588744
(ง・̀_・́)	15	0.11480205300654643	-0.0032026585472191877	0.006659778087114503	-0.0265807306283568	0.057481359840981794	-0.16768782443660898	0.22952895429297554	0.12227188944386654	0.1868544968761689	-0.13589046167355798	-0.01641566522476509	-0.1633722424518277	-0.25407394553975415	0.015070566564812137	0.036386659030165226	0.08634188102503952	0.03589119129658833	-0.1515400075501445	0.2464905221018729	0.013134155905504052	-0.045814919905848205
(・_・;)	15	0.07731519971450311	-0.09752395392089476	-0.03397941367377674	-0.029582168521056235	0.0604425897740158	-0.19612773266120406	0.1450877348676068	0.09801393410002598	0.13307092616060473	-0.021010425040309387	0.019771300468656588	-0.18592435346537983	-0.21314341578942314	-0.048997825888473845	-0.0031426991487588127	0.07664871787018047	0.03263800898003574	-0.09331569564691758	0.21569530633500295	-0.08614066038294833	-0.10617255021611453
(¬‿¬)	12	0.07605051541280404	-0.03075933693204533	-0.017403215341523302	0.0007282680315138622	0.022038058947282477	-0.20409468578734327	0.22361376236153255	0.141845990246189	0.11554647554314106	-0.08777874584799543	-0.037371043259553996	-0.11889383431879279	-0.15464217850914058	-0.0023933279231396353	-0.0350558686394311	0.06173596055956133	0.027974593011811887	-0.21263842220826235	0.3187533872745159	0.030041931346293047	-0.100883237903533
(⌐■_■)	12	0.10449853528150209	0.12284635312086775	0.01721845471655157	0.13982763508308435	0.05786565816284911	-0.22901836293392278	0.2598297305492967	0.09860752341426539	0.17176469329667202	-0.13690040827956096	-0.02682101051812614	-0.1522028094607284	-0.21848493247988016	0.052567569110605956	0.0009280744102611197	0.04736039724366653	-0.08080311354858123	-0.2456622569636363	0.27434781914179673	-0.009091048565963052	-0.0603748404097149
(・‿・)	11	0.03660078291256126	0.11474129435293032	0.015262349932348358	0.03766025358023758	0.06735670452787024	-0.09515847704151684	0.24460782792171176	0.07438920273192337	0.1701255607047453	-0.10651912659578545	-0.13716747943949636	-0.10993857058677194	-0.02166463447019788	-0.02945083534223446	-0.011240558519250229	-0.04454186598136448	-0.03857365787713197	-0.155655278760487	0.22421226964080457	-0.007173681060537742	-0.13694509988832274
(￣▽￣)	11	0.20480286655005003	0.007271893682034929	0.12621396518290545	-0.011241095294277565	0.07263102746435662	-0.2171886182847201	0.31573003748392553	0.001946886936873075	0.18650927482226157	-0.09908421618686383	-0.031072342037717	-0.1514217606010286	-0.14199540685171255	0.00913094439433082	-0.09056256208554725	-0.010424753620330254	-0.09268990851489727	-0.11508853286380848	0.2975472057904429	-0.031586052272237604	-0.05540335164248998
(¬_¬)	10	-0.0058893928785210105	-0.13222188136807103	-0.06525059307848347	-0.07749994654021557	-0.07118029519373016	-0.0471799807688973	0.08967541804401952	0.1558759323262444	0.026453646524183	-0.053107922031739196	-0.0004235825955330656	-0.09736248952121943	-0.13645324972914558	-0.1181192085763535	-0.022181483607161358	0.008895314590022985	0.12867486742119644	-0.08424354237880331	0.2469835650124668	0.06177276091977237	-0.12546507597475434
(・ω・)	10	0.021340145429113454	0.11144975359091361	0.03509540975712392	-0.01461148550724828	0.07356254428810491	-0.08962349973139302	0.22620435520610876	0.09243212673028434	0.1609934229391983	-0.14784872824530254	-0.016273127333021678	-0.1258478671237387	-0.04134986583904396	-0.015495018824112323	-0.014605848530102461	0.0004693750244532168	-0.04381140743327671	-0.15824824866873827	0.20441716499764961	-0.033432693422230035	-0.0692188066678986
(￣ー￣)	10	0.2052762639171392	0.0729612327162804	0.1351980778701326	0.021790909169583417	0.053565733093445096	-0.12742248166835352	0.3252012559320101	0.04053097624985653	0.1612250094097357	-0.1876721420826983	-0.0011410842645538817	-0.1307599756968835	-0.08706735810145037	-0.03886554917593941	-0.06913549875120485	-0.04041928510230608	-0.032258938281486155	-0.1964371101688832	0.31376308730726665	-0.0010036534470800485	-0.07133735316064257
