layer	pc1_var	pc2_var	silhouette	between_centroid_std_pc1	between_centroid_std_pc2
44	0.22037695348262787	0.10207122564315796	0.18231196701526642	2.404037303335991	1.927583985464544
45	0.21379348635673523	0.11084847897291183	0.21656757593154907	2.4227105576808934	2.0566544811167025
46	0.21877209842205048	0.1216224804520607	0.2202201634645462	2.797945219330106	2.4804153590040503
47	0.25695112347602844	0.12589935958385468	0.18469952046871185	3.350113449661707	2.76087655957037
48	0.2671459913253784	0.12935493886470795	0.17198359966278076	3.5615359826632798	2.946693179010362
49	0.2842220067977905	0.1432890146970749	0.18829882144927979	4.5318603467776395	3.8534079549482807
50	0.317832350730896	0.1519835889339447	0.2018214762210846	5.593280616051832	4.618507044257552
51	0.3321233093738556	0.1578117460012436	0.2129436433315277	6.446235277752884	5.242963101925374
52	0.34992241859436035	0.16698241233825684	0.20623010396957397	7.142859796754323	5.76468586740004
53	0.3592233657836914	0.17315831780433655	0.19957683980464935	8.03964811773278	6.611631000418396
54	0.3222525119781494	0.19239521026611328	0.19601745903491974	8.899471134478356	8.134916630028066
55	0.2932852506637573	0.14975930750370026	0.2379988580942154	11.842480114916032	9.872508306879656
56	0.2978421151638031	0.17285321652889252	0.22785218060016632	14.202716600744017	12.450693452924991
57	0.2898831367492676	0.16858692467212677	0.2310710847377777	17.453896379140485	15.210570713827058
58	0.2850029170513153	0.15370799601078033	0.23289185762405396	21.299519410755597	17.853089565374418
59	0.297468900680542	0.1375054270029068	0.23339009284973145	27.697530139103325	21.419872539892033
60	0.26079368591308594	0.13688644766807556	0.23394329845905304	34.3379481383324	28.360726878292894
61	0.2764517068862915	0.12685880064964294	0.28104233741760254	44.773634487048554	33.859161647601326
