component	explained_variance_pct	t0_happy.sad_r	tlast_happy.sad_r	t0_angry.calm_r	tlast_angry.calm_r	t0_fearful.unflinching_r	tlast_fearful.unflinching_r
PC1	27.555747985839844	0.9043559355001638	0.8411407448197235	-0.9608308384113641	-0.6494246971091713	-0.9324266937717876	-0.716555234977774
PC2	13.773256301879883	0.3721642733281999	0.2339416094785462	0.17681993057101741	0.2235688797601338	-0.05695796636190426	0.03174198288315755
PC3	7.5562028884887695	-0.07525665465161202	-0.016723461109904466	0.12972913672041841	-0.006933166820516125	0.1626700707944309	0.03235681649625679
PC4	6.075353145599365	-0.12025507268349149	-0.07798026210484293	-0.06314617964317248	-0.08347936877501262	0.24785922430424245	0.12147223141227585
PC5	3.3564820289611816	-0.07566249785205764	-0.02468587071042836	-0.04236556579375844	-0.07190504479103635	0.08620356214441843	-0.01586757192086955
PC6	2.3535945415496826	-0.0017083257103722412	-0.007173246027109806	0.01581561084528264	0.0016078855939781044	0.019505566918039043	0.04437892059686299
PC7	2.1240100860595703	-0.011079578907626833	0.04321971294473585	0.02530410615944268	0.004458264428231263	0.06667439465820632	-0.02626917595672934
PC8	1.6377058029174805	0.008836218826503409	-0.08397221750881209	-0.027655271429257805	0.012833544961291047	0.09052578998964728	0.0912587761723114
