size	encoders	mean_jsd	similarity	mean_jsd_weighted	similarity_weighted	accuracy	n_correct	kappa
8	gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15763797284265044	0.7725764783241191	0.09702349462230934	0.8600246854586773	0.7037037037037037	38	0.6290253327608416
7	bol,gemma,gpt_oss_20b,granite,ministral,opus,rinna_jp_3_6b	0.1576396278648966	0.772574090631732	0.09931316611786842	0.8567213877467694	0.7777777777777778	42	0.7191157347204162
6	gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,ministral,qwen	0.15764541749762062	0.7725657379573125	0.09337430633011348	0.8652893513110983	0.7222222222222222	39	0.6478260869565218
10	gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,ministral,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15765674754203116	0.7725493921584283	0.09705586654920764	0.8599779826402771	0.7407407407407407	40	0.6739974126778785
9	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b	0.1576744884470615	0.7725237974427202	0.10070825783626308	0.8547086958430562	0.7962962962962963	43	0.7430795847750865
4	gemma,granite,haiku,rinna_bilingual_4b_jp	0.15767767850710493	0.7725191951589154	0.10843228986652913	0.8435652731373238	0.7592592592592593	41	0.6976744186046512
10	bol,gemma,gemma_intro_v7_primed,granite,haiku,ministral,opus,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.1576788975022996	0.7725174365205932	0.10186096524456745	0.8530456905814995	0.7962962962962963	43	0.7430795847750866
10	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b	0.15771125920167056	0.7724707484573959	0.10054335792801318	0.8549465961229313	0.7962962962962963	43	0.7430795847750865
7	gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp	0.15772436179292082	0.7724518454139764	0.10195929630864212	0.8529038288429936	0.7222222222222222	39	0.6534017971758665
6	gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b_jp	0.15772734740046618	0.7724475380927767	0.09741331605255465	0.8594622920144301	0.7407407407407407	40	0.6715899218071243
7	bol,gemma_intro_v7_primed,gpt_oss_20b,haiku,ministral,opus,rinna_bilingual_4b	0.1577400616099387	0.7724291953658219	0.10131889512084365	0.8538277324608099	0.6666666666666666	36	0.5764705882352941
5	gemma,gpt_oss_20b,ministral,opus,rinna_jp_3_6b	0.15777648707603745	0.7723766445265191	0.0892870871151628	0.8711859622035337	0.7407407407407407	40	0.6749785038693035
6	gemma,gpt_oss_20b,granite,ministral,opus,rinna_bilingual_4b_jp	0.1577789053076655	0.7723731557557416	0.09614646946731453	0.8612899653005232	0.7407407407407407	40	0.6730103806228374
6	gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,opus,rinna_jp_3_6b	0.15778088825352624	0.772370294969582	0.09165928040461713	0.8677636107088079	0.7222222222222222	39	0.648590021691974
6	bol,gemma,gemma_intro_v7_primed,haiku,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.1577829650210477	0.7723672988273778	0.11194719899767308	0.8384943311646471	0.7407407407407407	40	0.6742783283067644
6	gemma,gemma_intro_v7_primed,granite,ministral,qwen,rinna_bilingual_4b_jp	0.15778834662187438	0.772359534818553	0.09843043107640756	0.8579949052135039	0.6851851851851852	37	0.6065152164594942
8	gemma,gemma_intro_v7_primed,granite,haiku,opus,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.1577930218632522	0.7723527898710023	0.10362406845612024	0.8505020703216168	0.7407407407407407	40	0.6739974126778785
5	gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,rinna_jp_3_6b	0.15779359001271442	0.7723519702045907	0.09420151949262813	0.8640959349837803	0.7222222222222222	39	0.6516129032258065
7	gemma,gemma_intro_v7_primed,granite,haiku,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15779469710471566	0.7723503730084507	0.09559904565527098	0.8620797309194229	0.7407407407407407	40	0.675118177911474
8	bol,gemma,granite,haiku,ministral,opus,qwen,rinna_jp_3_6b_jp	0.15780066652922448	0.7723417609493148	0.10278332814711345	0.8517150021960964	0.7592592592592593	41	0.6938508504143044
6	gemma,gpt_oss_20b,granite,haiku,ministral,qwen	0.15780706858293847	0.7723325247381702	0.09241749536302347	0.8666697377483873	0.7407407407407407	40	0.6728688879273041
4	bol,gemma_intro_v7_primed,granite,qwen	0.15781028163776403	0.7723278892799071	0.11559575853914889	0.8332305724077719	0.7222222222222222	39	0.647672901261418
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b	0.15782080236169527	0.7723127110836651	0.10296714305154948	0.851449813345025	0.7962962962962963	43	0.7430795847750865
5	bol,gemma_intro_v7_primed,gpt_oss_20b,opus,rinna_jp_3_6b	0.1578287973192125	0.7723011767981027	0.10438095272481013	0.8494101171406511	0.7222222222222222	39	0.6479791395045633
11	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,ministral,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15783168798306055	0.7722970064517043	0.10259413812272532	0.8519879457060668	0.7962962962962963	43	0.7430795847750866
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b_jp	0.1578322516387548	0.7722961932684295	0.10242413956273831	0.8522332017855183	0.7222222222222222	39	0.6526586620926244
5	gemma,gpt_oss_20b,granite,haiku,rinna_jp_3_6b	0.15783968666310794	0.7722854667956663	0.09311503473139765	0.865663401160809	0.7592592592592593	41	0.6974137931034483
6	gemma,haiku,ministral,opus,qwen,rinna_jp_3_6b_jp	0.15787085837813214	0.7722404955169849	0.09401852118930618	0.8643599457284741	0.7222222222222222	39	0.6498054474708171
9	bol,gemma,gemma_intro_v7_primed,granite,ministral,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15789171984603675	0.7722103987806932	0.10585782392536694	0.8472794423835761	0.7777777777777778	42	0.7191157347204162
6	gemma,gpt_oss_20b,granite,ministral,opus,rinna_jp_3_6b	0.1578936646536371	0.7722075930164127	0.09058373618873304	0.8693152930153207	0.7592592592592593	41	0.6964980544747081
6	bol,gemma,gemma_intro_v7_primed,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.157906227964645	0.7721894679899245	0.1046034414010385	0.8490891338308024	0.6666666666666666	36	0.5853242320819113
5	gemma,gemma_intro_v7_primed,ministral,qwen,rinna_bilingual_4b	0.15792059795273392	0.772168736479371	0.09465850978674031	0.8634366373527304	0.7222222222222222	39	0.6539940196497223
5	gemma_intro_v7_primed,gpt_oss_20b,ministral,opus,rinna_jp_3_6b	0.15794772136722843	0.7721296056637877	0.09124063274897382	0.8683675916054843	0.7407407407407407	40	0.6738567730802416
5	bol,gemma,haiku,ministral,rinna_jp_3_6b_jp	0.15795245898737703	0.7721227707226938	0.10942476077511126	0.8421334402792858	0.7037037037037037	38	0.6266205704407951
6	bol,gemma,gpt_oss_20b,ministral,opus,rinna_bilingual_4b	0.15795854339686635	0.7721139927752968	0.10360328452669795	0.8505320551935246	0.7222222222222222	39	0.649046793760832
6	gemma_intro_v7_primed,granite,haiku,opus,qwen,rinna_bilingual_4b_jp	0.15796344568048457	0.7721069202750317	0.0989248150723285	0.8572816598742938	0.7592592592592593	41	0.6953125
6	gemma_intro_v7_primed,granite,haiku,opus,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15796593328272854	0.7721033314236107	0.09700310304809673	0.8600541042816697	0.7407407407407407	40	0.6725855348635773
8	gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b	0.15796767879838736	0.7721008131768259	0.09393432556953914	0.8644814143315765	0.7407407407407407	40	0.675118177911474
5	bol,gemma_intro_v7_primed,haiku,opus,rinna_bilingual_4b	0.15797069158355065	0.7720964666466116	0.10993078090728775	0.8414034075440048	0.6851851851851852	37	0.5994764397905759
9	bol,gemma,gemma_intro_v7_primed,haiku,ministral,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15797302307960173	0.7720931030088208	0.10395954658339134	0.8500180776910762	0.7222222222222222	39	0.6510124946143904
4	gemma,opus,qwen,rinna_jp_3_6b_jp	0.15799501720013517	0.7720613722001985	0.09890397616280099	0.8573117240657268	0.7407407407407407	40	0.6749785038693035
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15800726557361636	0.7720437015325182	0.10421098344677002	0.8496553309751831	0.7222222222222222	39	0.6526586620926244
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,qwen,rinna_jp_3_6b	0.15801282373201497	0.77203568280496	0.09970244603218116	0.8561597755448728	0.7962962962962963	43	0.742522756827048
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15803816892372613	0.771999117422568	0.10264305876199416	0.8519173681423966	0.7777777777777778	42	0.7200863930885529
7	gemma,gemma_intro_v7_primed,granite,opus,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15805268393331284	0.7719781766902188	0.09815617958995553	0.8583905664729646	0.7592592592592593	41	0.6976744186046512
6	bol,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,rinna_jp_3_6b_jp	0.1580529169358789	0.7719778405385722	0.11317212456488997	0.8367271371233652	0.7407407407407407	40	0.6723016905071522
8	bol,gemma,gemma_intro_v7_primed,haiku,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.1580670564067599	0.7719574415940514	0.10759335126038824	0.8447756057040136	0.7222222222222222	39	0.6502590673575129
6	bol,gemma,gemma_intro_v7_primed,granite,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15807480406383656	0.7719462640876085	0.12214000773875429	0.8237892165411596	0.7592592592592593	41	0.697022011221407
7	gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b_jp	0.15807877698932557	0.7719405323677075	0.09487759121655498	0.8631205696603859	0.6851851851851852	37	0.6085287846481877
9	gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,opus,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp	0.15808453059126076	0.7719322316747285	0.09828491042650682	0.8582048471334627	0.7407407407407407	40	0.6739974126778785
5	bol,gemma,granite,haiku,rinna_jp_3_6b	0.1580926994404963	0.7719204465164465	0.10882998108163143	0.8429915259934906	0.7592592592592593	41	0.6951801997394702
6	gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,opus,rinna_bilingual_4b_jp	0.15811181003945332	0.7718928757501029	0.09731630293950208	0.8596022523515323	0.7037037037037037	38	0.6266205704407952
7	bol,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,opus,rinna_bilingual_4b	0.15811853373249254	0.7718831755114988	0.10374433197703688	0.8503285667363906	0.7777777777777778	42	0.7193590298830663
6	bol,gemma,gemma_intro_v7_primed,granite,rinna_bilingual_4b_jp,rinna_jp_3_6b	0.15813826927746316	0.7718547031386404	0.11137499799291495	0.8393198427166033	0.7777777777777778	42	0.7209302325581396
5	gemma,gpt_oss_20b,granite,haiku,rinna_bilingual_4b	0.1581468354556762	0.771842344755813	0.0988239082748654	0.8574272376105859	0.7407407407407407	40	0.6744186046511628
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp	0.1581584965256639	0.7718255213879703	0.10967291407982022	0.841775430737202	0.7777777777777778	42	0.7209302325581396
4	bol,gemma_intro_v7_primed,haiku,qwen	0.15815971632705353	0.7718237615865546	0.10983463769278909	0.8415421128827771	0.6666666666666666	36	0.577758470894874
7	bol,gemma,gemma_intro_v7_primed,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15816329947528207	0.7718185921963745	0.10756467059393175	0.8448169831592798	0.7777777777777778	42	0.7203280103582219
7	bol,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,opus,rinna_jp_3_6b	0.15818604525351979	0.7717857769749099	0.10007541698689217	0.8556216921981156	0.7777777777777778	42	0.7188720173535792
6	bol,gemma,gemma_intro_v7_primed,ministral,qwen,rinna_bilingual_4b_jp	0.1581873675132906	0.7717838693572957	0.10800304171665591	0.8441845473144567	0.7037037037037037	38	0.630453378956373
7	bol,gemma,gemma_intro_v7_primed,granite,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15820041176037775	0.771765050486711	0.11324707143238921	0.8366190116492939	0.7777777777777778	42	0.7193590298830663
6	bol,gemma,gpt_oss_20b,ministral,opus,rinna_jp_3_6b	0.15821915018475968	0.7717380166547811	0.0997015575985099	0.8561610572837244	0.7407407407407407	40	0.6725855348635773
5	bol,gemma_intro_v7_primed,gpt_oss_20b,opus,rinna_bilingual_4b	0.15823864988922662	0.7717098845278478	0.10994035920724153	0.8413895889781613	0.7222222222222222	39	0.6475195822454307
5	gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,rinna_bilingual_4b	0.1582430371259372	0.7717035550832023	0.0996245918207057	0.8562720954296807	0.7222222222222222	39	0.6511627906976745
8	gemma,gemma_intro_v7_primed,haiku,ministral,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b	0.15824852226566863	0.7716956416993132	0.09206260658560751	0.8671817340276324	0.7222222222222222	39	0.6514629948364888
6	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,qwen,rinna_bilingual_4b	0.15825096306929023	0.7716921203640325	0.10662082343070306	0.8461786667810269	0.7222222222222222	39	0.6535500427715997
6	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,qwen,rinna_jp_3_6b	0.15826710047288195	0.7716688390118979	0.1019976569077402	0.8528484861969092	0.7037037037037037	38	0.6304533789563729
10	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,opus,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.158270537430739	0.7716638805298418	0.10239421807691801	0.8522763693647273	0.7962962962962963	43	0.7430795847750865
7	bol,gemma_intro_v7_primed,gpt_oss_20b,haiku,ministral,opus,rinna_bilingual_4b_jp	0.158275686240019	0.771656452368227	0.10383342515098323	0.8502000324561612	0.6666666666666666	36	0.5783080260303688
9	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,opus,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15828101156648072	0.7716487695461496	0.10042128556841791	0.8551227093107491	0.7592592592592593	41	0.6955767562879445
9	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15828252196327994	0.7716465905041776	0.10775455505050033	0.8445430377954464	0.7962962962962963	43	0.7430795847750866
6	bol,gemma_intro_v7_primed,gpt_oss_20b,haiku,opus,rinna_bilingual_4b	0.15831900922312184	0.7715939505153481	0.10652228506109919	0.8463208275981917	0.6851851851851852	37	0.6008695652173912
7	bol,gemma,gemma_intro_v7_primed,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b	0.15833102022359122	0.7715766223045348	0.10252219485800595	0.8520917378973029	0.7222222222222222	39	0.6523605150214593
9	gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,opus,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15833791060442937	0.7715666815862697	0.09831476180864816	0.8581617806924836	0.7222222222222222	39	0.651462994836489
7	bol,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,opus,rinna_bilingual_4b_jp	0.15834813718469812	0.7715519277496308	0.10620253398768771	0.8467821308861213	0.7777777777777778	42	0.7197231833910035
5	bol,gemma,gemma_intro_v7_primed,qwen,rinna_bilingual_4b_jp	0.1583533774848673	0.7715443675945639	0.11424882010204772	0.8351737938113605	0.6851851851851852	37	0.6086956521739131
5	gemma,gemma_intro_v7_primed,haiku,rinna_bilingual_4b,rinna_jp_3_6b	0.15835923624878614	0.7715359151849124	0.09577131698913094	0.8618311959203758	0.6851851851851852	37	0.6066838046272494
7	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15836732685914118	0.7715242429014755	0.10878606654687324	0.8430548812750092	0.7407407407407407	40	0.6742783283067644
8	bol,gemma,gemma_intro_v7_primed,granite,opus,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15838732218486343	0.771495395744215	0.10570082162855016	0.8475059488186019	0.7777777777777778	42	0.7206896551724138
8	gemma,gemma_intro_v7_primed,granite,ministral,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.1584088148657061	0.7714643883601479	0.09961342070482267	0.8562882119431663	0.7407407407407407	40	0.6734341252699784
7	bol,gemma,gemma_intro_v7_primed,granite,ministral,rinna_bilingual_4b,rinna_jp_3_6b	0.15841150806141469	0.771460502900055	0.10317798767846166	0.8511456288473808	0.8148148148148148	44	0.7661325249025552
7	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15841652682992854	0.7714532623476087	0.11588266914765286	0.8328166478957048	0.7777777777777778	42	0.7209302325581396
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b_jp	0.1584224884017956	0.7714446616174402	0.10530947045610028	0.8480705492143413	0.7777777777777778	42	0.7203280103582219
8	bol,gemma,gemma_intro_v7_primed,granite,haiku,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15842500074615845	0.7714410370706869	0.10369389420279396	0.8504013330631643	0.7962962962962963	43	0.7430795847750865
3	granite,haiku,opus	0.158425975417671	0.7714396309169292	0.10460908267048154	0.8490809951993527	0.6111111111111112	33	0.4986737400530503
8	bol,gemma,gemma_intro_v7_primed,ministral,opus,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.15842945752991736	0.7714346072908596	0.10115469953903151	0.8540646166124262	0.7592592592592593	41	0.6980645161290322
4	granite,haiku,ministral,opus	0.15843749487701753	0.7714230118500562	0.09248845502132733	0.8665673646012491	0.6296296296296297	34	0.5242290748898679
9	gemma,gemma_intro_v7_primed,granite,haiku,ministral,opus,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.1584436848250785	0.7714140816426853	0.10013670911410306	0.8555332663501428	0.7592592592592593	41	0.6966292134831461
5	gemma,granite,haiku,ministral,rinna_bilingual_4b_jp	0.1584545539252492	0.7713984008457702	0.09886110536860716	0.8573735735479091	0.7592592592592593	41	0.697022011221407
6	gemma,gemma_intro_v7_primed,gpt_oss_20b,ministral,qwen,rinna_jp_3_6b_jp	0.15845591273006707	0.7713964405047978	0.09647979215620424	0.8608090823102462	0.7037037037037037	38	0.6313993174061433
7	bol,gemma,granite,haiku,opus,qwen,rinna_jp_3_6b	0.15848006636065684	0.7713615941817266	0.101180162149017	0.854027881831272	0.7222222222222222	39	0.6482848458532349
5	gemma,gpt_oss_20b,ministral,opus,rinna_bilingual_4b_jp	0.15848600886414385	0.7713530209614153	0.09584306926763236	0.8617276792640094	0.7222222222222222	39	0.6525096525096525
8	gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.15848685455276057	0.7713518008906419	0.10143391745826096	0.8536617903050265	0.7777777777777778	42	0.7203280103582218
4	gemma,haiku,ministral,rinna_bilingual_4b	0.1584916420119503	0.7713448940470105	0.0932793779372577	0.8654263040327109	0.7222222222222222	39	0.6528075439348477
7	gemma,gemma_intro_v7_primed,granite,haiku,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15849178890118296	0.7713446821306429	0.10039561972943473	0.8551597372893703	0.7407407407407407	40	0.675118177911474
6	bol,gemma,granite,opus,qwen,rinna_jp_3_6b_jp	0.15850035720185615	0.7713323206857529	0.11058464126776474	0.8404600864445108	0.7777777777777778	42	0.7182608695652174
7	gemma,gemma_intro_v7_primed,haiku,opus,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b	0.15850113638472768	0.7713311965624882	0.09557976088864686	0.8621075529565962	0.7037037037037037	38	0.6290253327608416
7	bol,gemma,gpt_oss_20b,granite,haiku,ministral,qwen	0.15850968869571105	0.7713188581858443	0.10229812388653872	0.8524150039766458	0.7592592592592593	41	0.695840554592721
8	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,ministral,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15853346000727264	0.7712845634325389	0.10725596831039612	0.8452623464128477	0.7777777777777778	42	0.7203280103582219
8	bol,gemma,gemma_intro_v7_primed,granite,opus,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp	0.15854897614913005	0.7712621783716276	0.10831610033558241	0.8437328991974239	0.7962962962962963	43	0.7433016421780467
6	bol,gemma,granite,haiku,ministral,rinna_jp_3_6b	0.15854943158069087	0.7712615213227733	0.10227250762061718	0.8524519604364569	0.7777777777777778	42	0.71875
8	bol,gemma,gpt_oss_20b,granite,haiku,opus,qwen,rinna_jp_3_6b_jp	0.15855467154272881	0.7712539616555267	0.10517259748559069	0.8482680151701273	0.7592592592592593	41	0.6951801997394702
8	bol,gemma_intro_v7_primed,granite,haiku,ministral,opus,qwen,rinna_jp_3_6b_jp	0.15856408736441346	0.7712403774962764	0.10366158072302553	0.8504479515601802	0.7592592592592593	41	0.6925098554533509
10	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,opus,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp	0.15856866047206047	0.7712337798965525	0.10444439894618576	0.8493185835917093	0.7962962962962963	43	0.7430795847750865
3	gemma,gemma_intro_v7_primed,rinna_bilingual_4b_jp	0.15856943568565762	0.7712326614997403	0.11977790000609728	0.8271970176531093	0.7407407407407407	40	0.6787080322991925
5	gemma_intro_v7_primed,granite,haiku,ministral,rinna_bilingual_4b_jp	0.15858467472225082	0.7712106762172194	0.0995906486545035	0.8563210650672327	0.7037037037037037	38	0.6253252385082394
7	bol,gemma,gpt_oss_20b,granite,haiku,ministral,rinna_jp_3_6b_jp	0.15859355236509398	0.7711978684859148	0.10649448132302143	0.8463609399132346	0.7962962962962963	43	0.7421875
4	gemma_intro_v7_primed,gpt_oss_20b,haiku,rinna_jp_3_6b_jp	0.15860321498043928	0.7711839282786741	0.10232805072372572	0.8523718286770465	0.6851851851851852	37	0.6055006446067899
6	gemma,granite,haiku,opus,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15861305098449954	0.7711697379243942	0.10161258590423211	0.8534040262240605	0.7777777777777778	42	0.7193590298830663
4	gemma_intro_v7_primed,gpt_oss_20b,granite,qwen	0.1586380532234548	0.7711336673182423	0.09785927590511101	0.8588189079467115	0.7222222222222222	39	0.6507115135834411
6	gemma_intro_v7_primed,haiku,ministral,opus,qwen,rinna_jp_3_6b_jp	0.15865280155191736	0.771112389977908	0.09583186174825448	0.8617438482966365	0.7592592592592593	41	0.6953125
6	bol,gemma,gpt_oss_20b,ministral,opus,rinna_bilingual_4b_jp	0.15866460634590243	0.771095359260167	0.10652330801757878	0.8463193517839516	0.7592592592592593	41	0.6966292134831461
7	gemma,gemma_intro_v7_primed,granite,opus,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp	0.15866746701444936	0.7710912321878407	0.10122042050532509	0.8539698013002719	0.7592592592592593	41	0.697934595524957
5	bol,gemma_intro_v7_primed,granite,haiku,rinna_jp_3_6b	0.15868019991016097	0.7710728625023414	0.10870743166876495	0.843168327423697	0.7222222222222222	39	0.6462882096069869
9	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp	0.15869357305433102	0.7710535691335663	0.10537055140423686	0.8479824280333719	0.8148148148148148	44	0.7661325249025552
6	gemma,gemma_intro_v7_primed,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b	0.15869526303106452	0.7710511310125135	0.0939714903173212	0.8644277969342554	0.6851851851851852	37	0.6081946222791292
4	bol,gemma_intro_v7_primed,opus,rinna_bilingual_4b_jp	0.1587385278649955	0.7709887130511565	0.12158103602490573	0.8245956422607261	0.6666666666666666	36	0.577391304347826
5	gemma,gemma_intro_v7_primed,granite,rinna_bilingual_4b,rinna_jp_3_6b	0.15874393970328604	0.7709809054188926	0.0981403923076883	0.8584133427068007	0.7037037037037037	38	0.630453378956373
6	bol,gemma,gemma_intro_v7_primed,ministral,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15874453385481196	0.7709800482394327	0.11049133854233938	0.8405946938237834	0.6666666666666666	36	0.585854282062207
10	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,granite,haiku,opus,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.1587505095638395	0.7709714271136527	0.10440390875496823	0.8493769985897834	0.7777777777777778	42	0.7203280103582219
8	bol,gemma,gemma_intro_v7_primed,ministral,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15875396817434645	0.7709664373934261	0.10468542617304387	0.8489708548068019	0.7777777777777778	42	0.7206896551724138
9	bol,gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.1587557200668756	0.770963909946762	0.10406851898827155	0.8498608637429617	0.7592592592592593	41	0.6955767562879445
9	bol,gemma,gemma_intro_v7_primed,haiku,ministral,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b	0.15875894846945562	0.7709592523463699	0.09858599920573835	0.8577704678447979	0.7592592592592593	41	0.6955767562879445
8	bol,gemma,gemma_intro_v7_primed,haiku,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b	0.15876081917563006	0.7709565534878491	0.10088024184004149	0.8544605753736928	0.7592592592592593	41	0.6955767562879445
9	bol,gemma,gemma_intro_v7_primed,granite,haiku,opus,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	0.1587643588212024	0.7709514468587353	0.11045263420186753	0.840650532383843	0.7592592592592593	41	0.6976744186046512
9	gemma,gemma_intro_v7_primed,gpt_oss_20b,haiku,ministral,opus,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp	0.1587671262423185	0.7709474543140151	0.09323209150041165	0.8654945239406501	0.7407407407407407	40	0.6739974126778785
3	bol,gemma,qwen	0.15877026131697608	0.7709429313573538	0.11819893942353767	0.8294749762553272	0.6666666666666666	36	0.5775749674054758
7	gemma,gemma_intro_v7_primed,ministral,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp	0.15877881010570707	0.770930598062246	0.09748147687622837	0.8593639567321332	0.7037037037037037	38	0.630453378956373
5	bol,gemma_intro_v7_primed,haiku,opus,rinna_bilingual_4b_jp	0.15879324644184437	0.7709097708316921	0.11528697901779598	0.8336760470919558	0.6851851851851852	37	0.6012163336229366
9	bol,gemma,gemma_intro_v7_primed,granite,ministral,opus,qwen,rinna_bilingual_4b,rinna_jp_3_6b	0.15880125125937164	0.7708982223211422	0.10004742186769	0.8556620806177576	0.8148148148148148	44	0.7659297789336801
